,ACCOUNT_NUMBER,LOCAL_FROM_DATETIME,LOCAL_TO_DATETIME,QUANTITY,Delivery Date,Settlement Point Price,Month,Hour,Holiday,Day,Weekend,Price_KWH
12584,account_a,2023-09-22 12:00:00,2023-09-22T12:59:59Z,10.7985,09/22/2023,27.25,Sep,12,False,22,False,0.02725
12585,account_b,2023-09-22 12:00:00,2023-09-22T12:59:59Z,204.033,09/22/2023,27.25,Sep,12,False,22,False,0.02725
12586,account_a,2023-09-22 13:00:00,2023-09-22T13:59:59Z,10.8675,09/22/2023,38.85,Sep,13,False,22,False,0.03885
12587,account_b,2023-09-22 13:00:00,2023-09-22T13:59:59Z,188.922,09/22/2023,38.85,Sep,13,False,22,False,0.03885
12588,account_a,2023-09-22 14:00:00,2023-09-22T14:59:59Z,10.833,09/22/2023,51.84,Sep,14,False,22,False,0.051840000000000004
12589,account_b,2023-09-22 14:00:00,2023-09-22T14:59:59Z,184.506,09/22/2023,51.84,Sep,14,False,22,False,0.051840000000000004
12590,account_a,2023-09-22 15:00:00,2023-09-22T15:59:59Z,8.91825,09/22/2023,61.52,Sep,15,False,22,False,0.061520000000000005
12591,account_b,2023-09-22 15:00:00,2023-09-22T15:59:59Z,174.087,09/22/2023,61.52,Sep,15,False,22,False,0.061520000000000005
12592,account_a,2023-09-22 16:00:00,2023-09-22T16:59:59Z,9.47025,09/22/2023,55.91,Sep,16,False,22,False,0.055909999999999994
12593,account_b,2023-09-22 16:00:00,2023-09-22T16:59:59Z,168.843,09/22/2023,55.91,Sep,16,False,22,False,0.055909999999999994
12594,account_a,2023-09-22 17:00:00,2023-09-22T17:59:59Z,7.57275,09/22/2023,49.48,Sep,17,False,22,False,0.049479999999999996
12595,account_b,2023-09-22 17:00:00,2023-09-22T17:59:59Z,158.079,09/22/2023,49.48,Sep,17,False,22,False,0.049479999999999996
12596,account_a,2023-09-22 18:00:00,2023-09-22T18:59:59Z,5.52,09/22/2023,69.34,Sep,18,False,22,False,0.06934
12597,account_b,2023-09-22 18:00:00,2023-09-22T18:59:59Z,127.167,09/22/2023,69.34,Sep,18,False,22,False,0.06934
12598,account_a,2023-09-22 19:00:00,2023-09-22T19:59:59Z,4.60575,09/22/2023,50.77,Sep,19,False,22,False,0.05077
12599,account_b,2023-09-22 19:00:00,2023-09-22T19:59:59Z,63.204,09/22/2023,50.77,Sep,19,False,22,False,0.05077
12600,account_a,2023-09-22 20:00:00,2023-09-22T20:59:59Z,4.7955,09/22/2023,28.96,Sep,20,False,22,False,0.02896
12601,account_b,2023-09-22 20:00:00,2023-09-22T20:59:59Z,61.548,09/22/2023,28.96,Sep,20,False,22,False,0.02896
12602,account_a,2023-09-22 21:00:00,2023-09-22T21:59:59Z,3.9675,09/22/2023,24.84,Sep,21,False,22,False,0.02484
12603,account_b,2023-09-22 21:00:00,2023-09-22T21:59:59Z,59.892,09/22/2023,24.84,Sep,21,False,22,False,0.02484
12604,account_a,2023-09-22 22:00:00,2023-09-22T22:59:59Z,4.2435,09/22/2023,23.99,Sep,22,False,22,False,0.023989999999999997
12605,account_b,2023-09-22 22:00:00,2023-09-22T22:59:59Z,59.823,09/22/2023,23.99,Sep,22,False,22,False,0.023989999999999997
12606,account_a,2023-09-22 23:00:00,2023-09-22T23:59:59Z,4.5885,09/22/2023,21.42,Sep,23,False,22,False,0.02142
12607,account_b,2023-09-22 23:00:00,2023-09-22T23:59:59Z,59.754,09/22/2023,21.42,Sep,23,False,22,False,0.02142
12608,account_a,2023-09-23 00:00:00,2023-09-23T00:59:59Z,4.15725,09/23/2023,20.35,Sep,0,False,23,True,0.02035
12609,account_b,2023-09-23 00:00:00,2023-09-23T00:59:59Z,58.512,09/23/2023,20.35,Sep,0,False,23,True,0.02035
12610,account_a,2023-09-23 01:00:00,2023-09-23T01:59:59Z,3.74325,09/23/2023,18.57,Sep,1,False,23,True,0.01857
12611,account_b,2023-09-23 01:00:00,2023-09-23T01:59:59Z,57.684,09/23/2023,18.57,Sep,1,False,23,True,0.01857
12612,account_a,2023-09-23 02:00:00,2023-09-23T02:59:59Z,3.81225,09/23/2023,17.58,Sep,2,False,23,True,0.01758
12613,account_b,2023-09-23 02:00:00,2023-09-23T02:59:59Z,61.755,09/23/2023,17.58,Sep,2,False,23,True,0.01758
12614,account_a,2023-09-23 03:00:00,2023-09-23T03:59:59Z,3.795,09/23/2023,16.48,Sep,3,False,23,True,0.01648
12615,account_b,2023-09-23 03:00:00,2023-09-23T03:59:59Z,67.206,09/23/2023,16.48,Sep,3,False,23,True,0.01648
12616,account_a,2023-09-23 04:00:00,2023-09-23T04:59:59Z,3.57075,09/23/2023,17.98,Sep,4,False,23,True,0.01798
12617,account_b,2023-09-23 04:00:00,2023-09-23T04:59:59Z,65.826,09/23/2023,17.98,Sep,4,False,23,True,0.01798
12618,account_a,2023-09-23 05:00:00,2023-09-23T05:59:59Z,3.60525,09/23/2023,17.93,Sep,5,False,23,True,0.017929999999999998
12619,account_b,2023-09-23 05:00:00,2023-09-23T05:59:59Z,66.654,09/23/2023,17.93,Sep,5,False,23,True,0.017929999999999998
12620,account_a,2023-09-23 06:00:00,2023-09-23T06:59:59Z,3.57075,09/23/2023,16.21,Sep,6,False,23,True,0.016210000000000002
12621,account_b,2023-09-23 06:00:00,2023-09-23T06:59:59Z,73.761,09/23/2023,16.21,Sep,6,False,23,True,0.016210000000000002
12622,account_a,2023-09-23 07:00:00,2023-09-23T07:59:59Z,3.519,09/23/2023,17.0,Sep,7,False,23,True,0.017
12623,account_b,2023-09-23 07:00:00,2023-09-23T07:59:59Z,88.803,09/23/2023,17.0,Sep,7,False,23,True,0.017
12624,account_a,2023-09-23 08:00:00,2023-09-23T08:59:59Z,4.50225,09/23/2023,16.64,Sep,8,False,23,True,0.016640000000000002
12625,account_b,2023-09-23 08:00:00,2023-09-23T08:59:59Z,113.367,09/23/2023,16.64,Sep,8,False,23,True,0.016640000000000002
12626,account_a,2023-09-23 09:00:00,2023-09-23T09:59:59Z,5.57175,09/23/2023,16.11,Sep,9,False,23,True,0.01611
12627,account_b,2023-09-23 09:00:00,2023-09-23T09:59:59Z,158.148,09/23/2023,16.11,Sep,9,False,23,True,0.01611
12628,account_a,2023-09-23 10:00:00,2023-09-23T10:59:59Z,6.39975,09/23/2023,19.2,Sep,10,False,23,True,0.0192
12629,account_b,2023-09-23 10:00:00,2023-09-23T10:59:59Z,208.587,09/23/2023,19.2,Sep,10,False,23,True,0.0192
12630,account_a,2023-09-23 11:00:00,2023-09-23T11:59:59Z,6.91725,09/23/2023,26.17,Sep,11,False,23,True,0.026170000000000002
12631,account_b,2023-09-23 11:00:00,2023-09-23T11:59:59Z,199.203,09/23/2023,26.17,Sep,11,False,23,True,0.026170000000000002
12632,account_a,2023-09-23 12:00:00,2023-09-23T12:59:59Z,7.797,09/23/2023,26.07,Sep,12,False,23,True,0.02607
12633,account_b,2023-09-23 12:00:00,2023-09-23T12:59:59Z,187.473,09/23/2023,26.07,Sep,12,False,23,True,0.02607
12634,account_a,2023-09-23 13:00:00,2023-09-23T13:59:59Z,7.74525,09/23/2023,41.13,Sep,13,False,23,True,0.04113
12635,account_b,2023-09-23 13:00:00,2023-09-23T13:59:59Z,181.47,09/23/2023,41.13,Sep,13,False,23,True,0.04113
12636,account_a,2023-09-23 14:00:00,2023-09-23T14:59:59Z,7.81425,09/23/2023,56.01,Sep,14,False,23,True,0.05601
12637,account_b,2023-09-23 14:00:00,2023-09-23T14:59:59Z,182.988,09/23/2023,56.01,Sep,14,False,23,True,0.05601
12638,account_a,2023-09-23 15:00:00,2023-09-23T15:59:59Z,6.15825,09/23/2023,75.53,Sep,15,False,23,True,0.07553
12639,account_b,2023-09-23 15:00:00,2023-09-23T15:59:59Z,174.363,09/23/2023,75.53,Sep,15,False,23,True,0.07553
12640,account_a,2023-09-23 16:00:00,2023-09-23T16:59:59Z,6.6585,09/23/2023,100.53,Sep,16,False,23,True,0.10053
12641,account_b,2023-09-23 16:00:00,2023-09-23T16:59:59Z,168.429,09/23/2023,100.53,Sep,16,False,23,True,0.10053
12642,account_a,2023-09-23 17:00:00,2023-09-23T17:59:59Z,6.53775,09/23/2023,96.98,Sep,17,False,23,True,0.09698000000000001
12643,account_b,2023-09-23 17:00:00,2023-09-23T17:59:59Z,162.15,09/23/2023,96.98,Sep,17,False,23,True,0.09698000000000001
12644,account_a,2023-09-23 18:00:00,2023-09-23T18:59:59Z,6.29625,09/23/2023,142.15,Sep,18,False,23,True,0.14215
12645,account_b,2023-09-23 18:00:00,2023-09-23T18:59:59Z,95.703,09/23/2023,142.15,Sep,18,False,23,True,0.14215
12646,account_a,2023-09-23 19:00:00,2023-09-23T19:59:59Z,5.106,09/23/2023,84.04,Sep,19,False,23,True,0.08404
12647,account_b,2023-09-23 19:00:00,2023-09-23T19:59:59Z,63.135,09/23/2023,84.04,Sep,19,False,23,True,0.08404
12648,account_a,2023-09-23 20:00:00,2023-09-23T20:59:59Z,5.50275,09/23/2023,32.32,Sep,20,False,23,True,0.03232
12649,account_b,2023-09-23 20:00:00,2023-09-23T20:59:59Z,62.859,09/23/2023,32.32,Sep,20,False,23,True,0.03232
12650,account_a,2023-09-23 21:00:00,2023-09-23T21:59:59Z,4.67475,09/23/2023,23.67,Sep,21,False,23,True,0.02367
12651,account_b,2023-09-23 21:00:00,2023-09-23T21:59:59Z,62.1,09/23/2023,23.67,Sep,21,False,23,True,0.02367
12652,account_a,2023-09-23 22:00:00,2023-09-23T22:59:59Z,4.77825,09/23/2023,25.18,Sep,22,False,23,True,0.02518
12653,account_b,2023-09-23 22:00:00,2023-09-23T22:59:59Z,62.307,09/23/2023,25.18,Sep,22,False,23,True,0.02518
12654,account_a,2023-09-23 23:00:00,2023-09-23T23:59:59Z,4.60575,09/23/2023,22.03,Sep,23,False,23,True,0.02203
12655,account_b,2023-09-23 23:00:00,2023-09-23T23:59:59Z,62.169,09/23/2023,22.03,Sep,23,False,23,True,0.02203
12656,account_a,2023-09-24 00:00:00,2023-09-24T00:59:59Z,4.53675,09/24/2023,21.9,Sep,0,False,24,True,0.0219
12657,account_b,2023-09-24 00:00:00,2023-09-24T00:59:59Z,61.962,09/24/2023,21.9,Sep,0,False,24,True,0.0219
12658,account_a,2023-09-24 01:00:00,2023-09-24T01:59:59Z,4.692,09/24/2023,22.11,Sep,1,False,24,True,0.022109999999999998
12659,account_b,2023-09-24 01:00:00,2023-09-24T01:59:59Z,61.479,09/24/2023,22.11,Sep,1,False,24,True,0.022109999999999998
12660,account_a,2023-09-24 02:00:00,2023-09-24T02:59:59Z,4.26075,09/24/2023,20.35,Sep,2,False,24,True,0.02035
12661,account_b,2023-09-24 02:00:00,2023-09-24T02:59:59Z,62.307,09/24/2023,20.35,Sep,2,False,24,True,0.02035
12662,account_a,2023-09-24 03:00:00,2023-09-24T03:59:59Z,4.5885,09/24/2023,18.65,Sep,3,False,24,True,0.01865
12663,account_b,2023-09-24 03:00:00,2023-09-24T03:59:59Z,62.1,09/24/2023,18.65,Sep,3,False,24,True,0.01865
12664,account_a,2023-09-24 04:00:00,2023-09-24T04:59:59Z,3.7605,09/24/2023,19.83,Sep,4,False,24,True,0.019829999999999997
12665,account_b,2023-09-24 04:00:00,2023-09-24T04:59:59Z,64.446,09/24/2023,19.83,Sep,4,False,24,True,0.019829999999999997
12666,account_a,2023-09-24 05:00:00,2023-09-24T05:59:59Z,3.84675,09/24/2023,19.74,Sep,5,False,24,True,0.019739999999999997
12667,account_b,2023-09-24 05:00:00,2023-09-24T05:59:59Z,62.1,09/24/2023,19.74,Sep,5,False,24,True,0.019739999999999997
12668,account_a,2023-09-24 06:00:00,2023-09-24T06:59:59Z,4.4505,09/24/2023,18.45,Sep,6,False,24,True,0.018449999999999998
12669,account_b,2023-09-24 06:00:00,2023-09-24T06:59:59Z,61.686,09/24/2023,18.45,Sep,6,False,24,True,0.018449999999999998
12670,account_a,2023-09-24 07:00:00,2023-09-24T07:59:59Z,3.6915,09/24/2023,19.32,Sep,7,False,24,True,0.01932
12671,account_b,2023-09-24 07:00:00,2023-09-24T07:59:59Z,60.651,09/24/2023,19.32,Sep,7,False,24,True,0.01932
12672,account_a,2023-09-24 08:00:00,2023-09-24T08:59:59Z,4.64025,09/24/2023,17.97,Sep,8,False,24,True,0.01797
12673,account_b,2023-09-24 08:00:00,2023-09-24T08:59:59Z,59.892,09/24/2023,17.97,Sep,8,False,24,True,0.01797
12674,account_a,2023-09-24 09:00:00,2023-09-24T09:59:59Z,5.84775,09/24/2023,18.18,Sep,9,False,24,True,0.018179999999999998
12675,account_b,2023-09-24 09:00:00,2023-09-24T09:59:59Z,66.102,09/24/2023,18.18,Sep,9,False,24,True,0.018179999999999998
12676,account_a,2023-09-24 10:00:00,2023-09-24T10:59:59Z,6.84825,09/24/2023,22.29,Sep,10,False,24,True,0.02229
12677,account_b,2023-09-24 10:00:00,2023-09-24T10:59:59Z,69.414,09/24/2023,22.29,Sep,10,False,24,True,0.02229
12678,account_a,2023-09-24 11:00:00,2023-09-24T11:59:59Z,7.314,09/24/2023,27.86,Sep,11,False,24,True,0.02786
12679,account_b,2023-09-24 11:00:00,2023-09-24T11:59:59Z,72.381,09/24/2023,27.86,Sep,11,False,24,True,0.02786
12680,account_a,2023-09-24 12:00:00,2023-09-24T12:59:59Z,7.53825,09/24/2023,37.82,Sep,12,False,24,True,0.03782
12681,account_b,2023-09-24 12:00:00,2023-09-24T12:59:59Z,195.96,09/24/2023,37.82,Sep,12,False,24,True,0.03782
12682,account_a,2023-09-24 13:00:00,2023-09-24T13:59:59Z,7.314,09/24/2023,51.83,Sep,13,False,24,True,0.05183
12683,account_b,2023-09-24 13:00:00,2023-09-24T13:59:59Z,262.614,09/24/2023,51.83,Sep,13,False,24,True,0.05183
12684,account_a,2023-09-24 14:00:00,2023-09-24T14:59:59Z,7.659,09/24/2023,70.45,Sep,14,False,24,True,0.07045
12685,account_b,2023-09-24 14:00:00,2023-09-24T14:59:59Z,214.659,09/24/2023,70.45,Sep,14,False,24,True,0.07045
12686,account_a,2023-09-24 15:00:00,2023-09-24T15:59:59Z,8.02125,09/24/2023,106.82,Sep,15,False,24,True,0.10682
12687,account_b,2023-09-24 15:00:00,2023-09-24T15:59:59Z,207.138,09/24/2023,106.82,Sep,15,False,24,True,0.10682
12688,account_a,2023-09-24 16:00:00,2023-09-24T16:59:59Z,7.29675,09/24/2023,177.95,Sep,16,False,24,True,0.17795
12689,account_b,2023-09-24 16:00:00,2023-09-24T16:59:59Z,190.233,09/24/2023,177.95,Sep,16,False,24,True,0.17795
12690,account_a,2023-09-24 17:00:00,2023-09-24T17:59:59Z,8.29725,09/24/2023,204.14,Sep,17,False,24,True,0.20414
12691,account_b,2023-09-24 17:00:00,2023-09-24T17:59:59Z,185.817,09/24/2023,204.14,Sep,17,False,24,True,0.20414
12692,account_a,2023-09-24 18:00:00,2023-09-24T18:59:59Z,6.9,09/24/2023,281.79,Sep,18,False,24,True,0.28179000000000004
12693,account_b,2023-09-24 18:00:00,2023-09-24T18:59:59Z,129.03,09/24/2023,281.79,Sep,18,False,24,True,0.28179000000000004
12694,account_a,2023-09-24 19:00:00,2023-09-24T19:59:59Z,4.1745,09/24/2023,170.69,Sep,19,False,24,True,0.17069
12695,account_b,2023-09-24 19:00:00,2023-09-24T19:59:59Z,63.894,09/24/2023,170.69,Sep,19,False,24,True,0.17069
12696,account_a,2023-09-24 20:00:00,2023-09-24T20:59:59Z,4.88175,09/24/2023,39.64,Sep,20,False,24,True,0.03964
12697,account_b,2023-09-24 20:00:00,2023-09-24T20:59:59Z,64.101,09/24/2023,39.64,Sep,20,False,24,True,0.03964
12698,account_a,2023-09-24 21:00:00,2023-09-24T21:59:59Z,4.1055,09/24/2023,25.69,Sep,21,False,24,True,0.02569
12699,account_b,2023-09-24 21:00:00,2023-09-24T21:59:59Z,62.583,09/24/2023,25.69,Sep,21,False,24,True,0.02569
12700,account_a,2023-09-24 22:00:00,2023-09-24T22:59:59Z,4.46775,09/24/2023,27.77,Sep,22,False,24,True,0.02777
12701,account_b,2023-09-24 22:00:00,2023-09-24T22:59:59Z,62.445,09/24/2023,27.77,Sep,22,False,24,True,0.02777
12702,account_a,2023-09-24 23:00:00,2023-09-24T23:59:59Z,3.8985,09/24/2023,23.45,Sep,23,False,24,True,0.02345
12703,account_b,2023-09-24 23:00:00,2023-09-24T23:59:59Z,57.684,09/24/2023,23.45,Sep,23,False,24,True,0.02345
12704,account_a,2023-09-25 00:00:00,2023-09-25T00:59:59Z,3.91575,09/25/2023,22.13,Sep,0,False,25,False,0.02213
12705,account_b,2023-09-25 00:00:00,2023-09-25T00:59:59Z,59.616,09/25/2023,22.13,Sep,0,False,25,False,0.02213
12706,account_a,2023-09-25 01:00:00,2023-09-25T01:59:59Z,3.933,09/25/2023,20.42,Sep,1,False,25,False,0.02042
12707,account_b,2023-09-25 01:00:00,2023-09-25T01:59:59Z,60.996,09/25/2023,20.42,Sep,1,False,25,False,0.02042
12708,account_a,2023-09-25 02:00:00,2023-09-25T02:59:59Z,3.6915,09/25/2023,20.54,Sep,2,False,25,False,0.02054
12709,account_b,2023-09-25 02:00:00,2023-09-25T02:59:59Z,58.236,09/25/2023,20.54,Sep,2,False,25,False,0.02054
12710,account_a,2023-09-25 03:00:00,2023-09-25T03:59:59Z,3.36375,09/25/2023,20.45,Sep,3,False,25,False,0.02045
12711,account_b,2023-09-25 03:00:00,2023-09-25T03:59:59Z,60.582,09/25/2023,20.45,Sep,3,False,25,False,0.02045
12712,account_a,2023-09-25 04:00:00,2023-09-25T04:59:59Z,3.4845,09/25/2023,21.57,Sep,4,False,25,False,0.02157
12713,account_b,2023-09-25 04:00:00,2023-09-25T04:59:59Z,71.76,09/25/2023,21.57,Sep,4,False,25,False,0.02157
12714,account_a,2023-09-25 05:00:00,2023-09-25T05:59:59Z,3.26025,09/25/2023,23.58,Sep,5,False,25,False,0.023579999999999997
12715,account_b,2023-09-25 05:00:00,2023-09-25T05:59:59Z,155.25,09/25/2023,23.58,Sep,5,False,25,False,0.023579999999999997
12716,account_a,2023-09-25 06:00:00,2023-09-25T06:59:59Z,3.1395,09/25/2023,28.35,Sep,6,False,25,False,0.02835
12717,account_b,2023-09-25 06:00:00,2023-09-25T06:59:59Z,114.54,09/25/2023,28.35,Sep,6,False,25,False,0.02835
12718,account_a,2023-09-25 07:00:00,2023-09-25T07:59:59Z,3.519,09/25/2023,29.07,Sep,7,False,25,False,0.02907
12719,account_b,2023-09-25 07:00:00,2023-09-25T07:59:59Z,159.045,09/25/2023,29.07,Sep,7,False,25,False,0.02907
12720,account_a,2023-09-25 08:00:00,2023-09-25T08:59:59Z,7.797,09/25/2023,23.85,Sep,8,False,25,False,0.023850000000000003
12721,account_b,2023-09-25 08:00:00,2023-09-25T08:59:59Z,155.112,09/25/2023,23.85,Sep,8,False,25,False,0.023850000000000003
12722,account_a,2023-09-25 09:00:00,2023-09-25T09:59:59Z,9.36675,09/25/2023,23.34,Sep,9,False,25,False,0.02334
12723,account_b,2023-09-25 09:00:00,2023-09-25T09:59:59Z,173.397,09/25/2023,23.34,Sep,9,False,25,False,0.02334
12724,account_a,2023-09-25 10:00:00,2023-09-25T10:59:59Z,8.7285,09/25/2023,26.46,Sep,10,False,25,False,0.02646
12725,account_b,2023-09-25 10:00:00,2023-09-25T10:59:59Z,201.342,09/25/2023,26.46,Sep,10,False,25,False,0.02646
12726,account_a,2023-09-25 11:00:00,2023-09-25T11:59:59Z,6.98625,09/25/2023,29.14,Sep,11,False,25,False,0.02914
12727,account_b,2023-09-25 11:00:00,2023-09-25T11:59:59Z,198.444,09/25/2023,29.14,Sep,11,False,25,False,0.02914
12728,account_a,2023-09-25 12:00:00,2023-09-25T12:59:59Z,7.0035,09/25/2023,33.8,Sep,12,False,25,False,0.0338
12729,account_b,2023-09-25 12:00:00,2023-09-25T12:59:59Z,209.277,09/25/2023,33.8,Sep,12,False,25,False,0.0338
12730,account_a,2023-09-25 13:00:00,2023-09-25T13:59:59Z,7.95225,09/25/2023,45.28,Sep,13,False,25,False,0.04528
12731,account_b,2023-09-25 13:00:00,2023-09-25T13:59:59Z,214.038,09/25/2023,45.28,Sep,13,False,25,False,0.04528
12732,account_a,2023-09-25 14:00:00,2023-09-25T14:59:59Z,8.4525,09/25/2023,57.35,Sep,14,False,25,False,0.05735
12733,account_b,2023-09-25 14:00:00,2023-09-25T14:59:59Z,206.448,09/25/2023,57.35,Sep,14,False,25,False,0.05735
12734,account_a,2023-09-25 15:00:00,2023-09-25T15:59:59Z,10.695,09/25/2023,73.69,Sep,15,False,25,False,0.07368999999999999
12735,account_b,2023-09-25 15:00:00,2023-09-25T15:59:59Z,197.754,09/25/2023,73.69,Sep,15,False,25,False,0.07368999999999999
12736,account_a,2023-09-25 16:00:00,2023-09-25T16:59:59Z,10.40175,09/25/2023,85.85,Sep,16,False,25,False,0.08585
12737,account_b,2023-09-25 16:00:00,2023-09-25T16:59:59Z,186.783,09/25/2023,85.85,Sep,16,False,25,False,0.08585
12738,account_a,2023-09-25 17:00:00,2023-09-25T17:59:59Z,8.46975,09/25/2023,85.67,Sep,17,False,25,False,0.08567
12739,account_b,2023-09-25 17:00:00,2023-09-25T17:59:59Z,170.085,09/25/2023,85.67,Sep,17,False,25,False,0.08567
12740,account_a,2023-09-25 18:00:00,2023-09-25T18:59:59Z,7.314,09/25/2023,131.29,Sep,18,False,25,False,0.13129
12741,account_b,2023-09-25 18:00:00,2023-09-25T18:59:59Z,124.614,09/25/2023,131.29,Sep,18,False,25,False,0.13129
12742,account_a,2023-09-25 19:00:00,2023-09-25T19:59:59Z,4.77825,09/25/2023,115.64,Sep,19,False,25,False,0.11564
12743,account_b,2023-09-25 19:00:00,2023-09-25T19:59:59Z,63.135,09/25/2023,115.64,Sep,19,False,25,False,0.11564
12744,account_a,2023-09-25 20:00:00,2023-09-25T20:59:59Z,4.26075,09/25/2023,41.27,Sep,20,False,25,False,0.04127
12745,account_b,2023-09-25 20:00:00,2023-09-25T20:59:59Z,57.615,09/25/2023,41.27,Sep,20,False,25,False,0.04127
12746,account_a,2023-09-25 21:00:00,2023-09-25T21:59:59Z,3.795,09/25/2023,32.08,Sep,21,False,25,False,0.03208
12747,account_b,2023-09-25 21:00:00,2023-09-25T21:59:59Z,56.649,09/25/2023,32.08,Sep,21,False,25,False,0.03208
12748,account_a,2023-09-25 22:00:00,2023-09-25T22:59:59Z,3.726,09/25/2023,27.12,Sep,22,False,25,False,0.027120000000000002
12749,account_b,2023-09-25 22:00:00,2023-09-25T22:59:59Z,55.545,09/25/2023,27.12,Sep,22,False,25,False,0.027120000000000002
12750,account_a,2023-09-25 23:00:00,2023-09-25T23:59:59Z,3.6915,09/25/2023,22.28,Sep,23,False,25,False,0.02228
12751,account_b,2023-09-25 23:00:00,2023-09-25T23:59:59Z,56.925,09/25/2023,22.28,Sep,23,False,25,False,0.02228
12752,account_a,2023-09-26 00:00:00,2023-09-26T00:59:59Z,3.67425,09/26/2023,22.85,Sep,0,False,26,False,0.022850000000000002
12753,account_b,2023-09-26 00:00:00,2023-09-26T00:59:59Z,56.373,09/26/2023,22.85,Sep,0,False,26,False,0.022850000000000002
12754,account_a,2023-09-26 01:00:00,2023-09-26T01:59:59Z,3.60525,09/26/2023,21.78,Sep,1,False,26,False,0.02178
12755,account_b,2023-09-26 01:00:00,2023-09-26T01:59:59Z,56.166,09/26/2023,21.78,Sep,1,False,26,False,0.02178
12756,account_a,2023-09-26 02:00:00,2023-09-26T02:59:59Z,3.588,09/26/2023,21.28,Sep,2,False,26,False,0.02128
12757,account_b,2023-09-26 02:00:00,2023-09-26T02:59:59Z,56.028,09/26/2023,21.28,Sep,2,False,26,False,0.02128
12758,account_a,2023-09-26 03:00:00,2023-09-26T03:59:59Z,3.5535,09/26/2023,21.09,Sep,3,False,26,False,0.02109
12759,account_b,2023-09-26 03:00:00,2023-09-26T03:59:59Z,56.235,09/26/2023,21.09,Sep,3,False,26,False,0.02109
12760,account_a,2023-09-26 04:00:00,2023-09-26T04:59:59Z,3.05325,09/26/2023,21.56,Sep,4,False,26,False,0.02156
12761,account_b,2023-09-26 04:00:00,2023-09-26T04:59:59Z,72.933,09/26/2023,21.56,Sep,4,False,26,False,0.02156
12762,account_a,2023-09-26 05:00:00,2023-09-26T05:59:59Z,3.26025,09/26/2023,25.11,Sep,5,False,26,False,0.02511
12763,account_b,2023-09-26 05:00:00,2023-09-26T05:59:59Z,165.117,09/26/2023,25.11,Sep,5,False,26,False,0.02511
12764,account_a,2023-09-26 06:00:00,2023-09-26T06:59:59Z,3.01875,09/26/2023,32.57,Sep,6,False,26,False,0.03257
12765,account_b,2023-09-26 06:00:00,2023-09-26T06:59:59Z,125.787,09/26/2023,32.57,Sep,6,False,26,False,0.03257
12766,account_a,2023-09-26 07:00:00,2023-09-26T07:59:59Z,3.43275,09/26/2023,32.33,Sep,7,False,26,False,0.03233
12767,account_b,2023-09-26 07:00:00,2023-09-26T07:59:59Z,119.991,09/26/2023,32.33,Sep,7,False,26,False,0.03233
12768,account_a,2023-09-26 08:00:00,2023-09-26T08:59:59Z,6.98625,09/26/2023,24.45,Sep,8,False,26,False,0.02445
12769,account_b,2023-09-26 08:00:00,2023-09-26T08:59:59Z,146.625,09/26/2023,24.45,Sep,8,False,26,False,0.02445
12770,account_a,2023-09-26 09:00:00,2023-09-26T09:59:59Z,8.625,09/26/2023,23.71,Sep,9,False,26,False,0.023710000000000002
12771,account_b,2023-09-26 09:00:00,2023-09-26T09:59:59Z,200.1,09/26/2023,23.71,Sep,9,False,26,False,0.023710000000000002
12772,account_a,2023-09-26 10:00:00,2023-09-26T10:59:59Z,8.88375,09/26/2023,25.2,Sep,10,False,26,False,0.0252
12773,account_b,2023-09-26 10:00:00,2023-09-26T10:59:59Z,220.8,09/26/2023,25.2,Sep,10,False,26,False,0.0252
12774,account_a,2023-09-26 11:00:00,2023-09-26T11:59:59Z,10.09125,09/26/2023,31.14,Sep,11,False,26,False,0.03114
12775,account_b,2023-09-26 11:00:00,2023-09-26T11:59:59Z,216.384,09/26/2023,31.14,Sep,11,False,26,False,0.03114
12776,account_a,2023-09-26 12:00:00,2023-09-26T12:59:59Z,10.2465,09/26/2023,36.64,Sep,12,False,26,False,0.03664
12777,account_b,2023-09-26 12:00:00,2023-09-26T12:59:59Z,206.241,09/26/2023,36.64,Sep,12,False,26,False,0.03664
12778,account_a,2023-09-26 13:00:00,2023-09-26T13:59:59Z,10.95375,09/26/2023,51.99,Sep,13,False,26,False,0.05199
12779,account_b,2023-09-26 13:00:00,2023-09-26T13:59:59Z,209.967,09/26/2023,51.99,Sep,13,False,26,False,0.05199
12780,account_a,2023-09-26 14:00:00,2023-09-26T14:59:59Z,10.88475,09/26/2023,65.89,Sep,14,False,26,False,0.06589
12781,account_b,2023-09-26 14:00:00,2023-09-26T14:59:59Z,194.787,09/26/2023,65.89,Sep,14,False,26,False,0.06589
12782,account_a,2023-09-26 15:00:00,2023-09-26T15:59:59Z,9.4875,09/26/2023,99.55,Sep,15,False,26,False,0.09955
12783,account_b,2023-09-26 15:00:00,2023-09-26T15:59:59Z,195.546,09/26/2023,99.55,Sep,15,False,26,False,0.09955
12784,account_a,2023-09-26 16:00:00,2023-09-26T16:59:59Z,9.4185,09/26/2023,161.09,Sep,16,False,26,False,0.16109
12785,account_b,2023-09-26 16:00:00,2023-09-26T16:59:59Z,183.747,09/26/2023,161.09,Sep,16,False,26,False,0.16109
12786,account_a,2023-09-26 17:00:00,2023-09-26T17:59:59Z,6.7275,09/26/2023,185.39,Sep,17,False,26,False,0.18539
