,index,ACCOUNT_NUMBER,LOCAL_FROM_DATETIME,LOCAL_TO_DATETIME,QUANTITY,Delivery Date,Settlement Point Price,Month,Hour,Holiday,Day,Weekend,Price_KWH,DATE,purchase_amt,discharge_amt,charge_amt,charge_stor,is_charging
7916,15821,account_b,2023-11-28 21:00:00,2023-11-28T21:59:59Z,80.385,11/28/2023,25.12,Nov,21,False,28,False,0.02512,2023-11-28,80.385,0.0,0.0,0.0,0.0
7917,15823,account_b,2023-11-28 22:00:00,2023-11-28T22:59:59Z,95.634,11/28/2023,20.68,Nov,22,False,28,False,0.02068,2023-11-28,95.634,0.0,0.0,0.0,0.0
7918,15825,account_b,2023-11-28 23:00:00,2023-11-28T23:59:59Z,99.291,11/28/2023,19.59,Nov,23,False,28,False,0.01959,2023-11-28,99.291,0.0,0.0,0.0,0.0
7919,15827,account_b,2023-11-29 00:00:00,2023-11-29T00:59:59Z,111.021,11/29/2023,17.67,Nov,0,False,29,False,0.01767,2023-11-29,114.521,0.0,3.5,0.0,1.0
7920,15829,account_b,2023-11-29 01:00:00,2023-11-29T01:59:59Z,110.538,11/29/2023,17.48,Nov,1,False,29,False,0.01748,2023-11-29,115.538,0.0,5.0,3.5,1.0
7921,15831,account_b,2023-11-29 02:00:00,2023-11-29T02:59:59Z,109.986,11/29/2023,17.64,Nov,2,False,29,False,0.01764,2023-11-29,114.986,0.0,5.0,8.5,1.0
7922,15833,account_b,2023-11-29 03:00:00,2023-11-29T03:59:59Z,124.062,11/29/2023,18.9,Nov,3,False,29,False,0.0189,2023-11-29,124.062,0.0,0.0,13.5,0.0
7923,15835,account_b,2023-11-29 04:00:00,2023-11-29T04:59:59Z,197.064,11/29/2023,20.44,Nov,4,False,29,False,0.02044,2023-11-29,197.064,0.0,0.0,13.5,0.0
7924,15837,account_b,2023-11-29 05:00:00,2023-11-29T05:59:59Z,386.814,11/29/2023,25.83,Nov,5,False,29,False,0.02583,2023-11-29,386.814,0.0,0.0,13.5,0.0
7925,15839,account_b,2023-11-29 06:00:00,2023-11-29T06:59:59Z,328.302,11/29/2023,40.78,Nov,6,False,29,False,0.040780000000000004,2023-11-29,314.802,13.5,0.0,13.5,0.0
7926,15841,account_b,2023-11-29 07:00:00,2023-11-29T07:59:59Z,316.986,11/29/2023,35.04,Nov,7,False,29,False,0.03504,2023-11-29,316.986,0.0,0.0,0.0,0.0
7927,15843,account_b,2023-11-29 08:00:00,2023-11-29T08:59:59Z,235.29,11/29/2023,32.65,Nov,8,False,29,False,0.03265,2023-11-29,235.29,0.0,0.0,0.0,0.0
7928,15845,account_b,2023-11-29 09:00:00,2023-11-29T09:59:59Z,205.137,11/29/2023,31.07,Nov,9,False,29,False,0.03107,2023-11-29,205.137,0.0,0.0,0.0,0.0
7929,15847,account_b,2023-11-29 10:00:00,2023-11-29T10:59:59Z,227.01,11/29/2023,29.59,Nov,10,False,29,False,0.029589999999999998,2023-11-29,227.01,0.0,0.0,0.0,0.0
7930,15849,account_b,2023-11-29 11:00:00,2023-11-29T11:59:59Z,232.254,11/29/2023,21.51,Nov,11,False,29,False,0.02151,2023-11-29,232.254,0.0,0.0,0.0,0.0
7931,15851,account_b,2023-11-29 12:00:00,2023-11-29T12:59:59Z,220.11,11/29/2023,19.11,Nov,12,False,29,False,0.01911,2023-11-29,220.11,0.0,0.0,0.0,0.0
7932,15853,account_b,2023-11-29 13:00:00,2023-11-29T13:59:59Z,198.168,11/29/2023,17.28,Nov,13,False,29,False,0.01728,2023-11-29,198.168,0.0,0.0,0.0,0.0
7933,15855,account_b,2023-11-29 14:00:00,2023-11-29T14:59:59Z,197.478,11/29/2023,16.26,Nov,14,False,29,False,0.01626,2023-11-29,202.478,0.0,5.0,0.0,1.0
7934,15857,account_b,2023-11-29 15:00:00,2023-11-29T15:59:59Z,195.339,11/29/2023,15.94,Nov,15,False,29,False,0.01594,2023-11-29,200.339,0.0,5.0,5.0,1.0
7935,15859,account_b,2023-11-29 16:00:00,2023-11-29T16:59:59Z,192.924,11/29/2023,17.55,Nov,16,False,29,False,0.01755,2023-11-29,192.924,0.0,0.0,10.0,0.0
7936,15861,account_b,2023-11-29 17:00:00,2023-11-29T17:59:59Z,190.578,11/29/2023,27.78,Nov,17,False,29,False,0.027780000000000003,2023-11-29,180.578,10.0,0.0,10.0,0.0
7937,15863,account_b,2023-11-29 18:00:00,2023-11-29T18:59:59Z,173.604,11/29/2023,19.69,Nov,18,False,29,False,0.019690000000000003,2023-11-29,173.604,0.0,0.0,0.0,0.0
7938,15865,account_b,2023-11-29 19:00:00,2023-11-29T19:59:59Z,67.413,11/29/2023,19.68,Nov,19,False,29,False,0.01968,2023-11-29,67.413,0.0,0.0,0.0,0.0
7939,15867,account_b,2023-11-29 20:00:00,2023-11-29T20:59:59Z,66.723,11/29/2023,18.31,Nov,20,False,29,False,0.01831,2023-11-29,66.723,0.0,0.0,0.0,0.0
7940,15869,account_b,2023-11-29 21:00:00,2023-11-29T21:59:59Z,64.791,11/29/2023,17.93,Nov,21,False,29,False,0.017929999999999998,2023-11-29,64.791,0.0,0.0,0.0,0.0
7941,15871,account_b,2023-11-29 22:00:00,2023-11-29T22:59:59Z,64.17,11/29/2023,15.91,Nov,22,False,29,False,0.01591,2023-11-29,64.17,0.0,0.0,0.0,0.0
7942,15873,account_b,2023-11-29 23:00:00,2023-11-29T23:59:59Z,68.862,11/29/2023,10.42,Nov,23,False,29,False,0.01042,2023-11-29,73.862,0.0,5.0,0.0,1.0
7943,15875,account_b,2023-11-30 00:00:00,2023-11-30T00:59:59Z,70.863,11/30/2023,15.15,Nov,0,False,30,False,0.01515,2023-11-30,69.363,1.5,0.0,5.0,0.0
7944,15877,account_b,2023-11-30 01:00:00,2023-11-30T01:59:59Z,69.276,11/30/2023,12.76,Nov,1,False,30,False,0.01276,2023-11-30,69.276,0.0,0.0,3.5,0.0
7945,15879,account_b,2023-11-30 02:00:00,2023-11-30T02:59:59Z,73.347,11/30/2023,10.54,Nov,2,False,30,False,0.010539999999999999,2023-11-30,78.347,0.0,5.0,3.5,1.0
7946,15881,account_b,2023-11-30 03:00:00,2023-11-30T03:59:59Z,83.076,11/30/2023,12.3,Nov,3,False,30,False,0.0123,2023-11-30,88.076,0.0,5.0,8.5,1.0
7947,15883,account_b,2023-11-30 04:00:00,2023-11-30T04:59:59Z,144.624,11/30/2023,16.68,Nov,4,False,30,False,0.01668,2023-11-30,144.624,0.0,0.0,13.5,0.0
7948,15885,account_b,2023-11-30 05:00:00,2023-11-30T05:59:59Z,313.398,11/30/2023,19.74,Nov,5,False,30,False,0.019739999999999997,2023-11-30,313.398,0.0,0.0,13.5,0.0
7949,15887,account_b,2023-11-30 06:00:00,2023-11-30T06:59:59Z,248.262,11/30/2023,28.02,Nov,6,False,30,False,0.02802,2023-11-30,248.262,0.0,0.0,13.5,0.0
7950,15889,account_b,2023-11-30 07:00:00,2023-11-30T07:59:59Z,248.883,11/30/2023,29.03,Nov,7,False,30,False,0.02903,2023-11-30,235.383,13.5,0.0,13.5,0.0
7951,15891,account_b,2023-11-30 08:00:00,2023-11-30T08:59:59Z,230.391,11/30/2023,28.21,Nov,8,False,30,False,0.028210000000000002,2023-11-30,235.391,0.0,5.0,0.0,1.0
7952,15893,account_b,2023-11-30 09:00:00,2023-11-30T09:59:59Z,237.084,11/30/2023,28.94,Nov,9,False,30,False,0.02894,2023-11-30,232.084,5.0,0.0,5.0,0.0
7953,15895,account_b,2023-11-30 10:00:00,2023-11-30T10:59:59Z,239.223,11/30/2023,24.06,Nov,10,False,30,False,0.024059999999999998,2023-11-30,239.223,0.0,0.0,0.0,0.0
7954,15897,account_b,2023-11-30 11:00:00,2023-11-30T11:59:59Z,218.73,11/30/2023,23.52,Nov,11,False,30,False,0.02352,2023-11-30,218.73,0.0,0.0,0.0,0.0
7955,15899,account_b,2023-11-30 12:00:00,2023-11-30T12:59:59Z,229.632,11/30/2023,21.09,Nov,12,False,30,False,0.02109,2023-11-30,229.632,0.0,0.0,0.0,0.0
7956,15901,account_b,2023-11-30 13:00:00,2023-11-30T13:59:59Z,211.485,11/30/2023,20.0,Nov,13,False,30,False,0.02,2023-11-30,214.985,0.0,3.5,0.0,1.0
7957,15903,account_b,2023-11-30 14:00:00,2023-11-30T14:59:59Z,197.478,11/30/2023,19.76,Nov,14,False,30,False,0.019760000000000003,2023-11-30,202.478,0.0,5.0,3.5,1.0
7958,15905,account_b,2023-11-30 15:00:00,2023-11-30T15:59:59Z,195.27,11/30/2023,18.43,Nov,15,False,30,False,0.01843,2023-11-30,200.27,0.0,5.0,8.5,1.0
7959,15907,account_b,2023-11-30 16:00:00,2023-11-30T16:59:59Z,182.505,11/30/2023,24.57,Nov,16,False,30,False,0.02457,2023-11-30,182.505,0.0,0.0,13.5,0.0
7960,15909,account_b,2023-11-30 17:00:00,2023-11-30T17:59:59Z,177.813,11/30/2023,39.06,Nov,17,False,30,False,0.039060000000000004,2023-11-30,164.313,13.5,0.0,13.5,0.0
7961,15911,account_b,2023-11-30 18:00:00,2023-11-30T18:59:59Z,150.489,11/30/2023,29.02,Nov,18,False,30,False,0.02902,2023-11-30,150.489,0.0,0.0,0.0,0.0
7962,15913,account_b,2023-11-30 19:00:00,2023-11-30T19:59:59Z,69.69,11/30/2023,27.77,Nov,19,False,30,False,0.02777,2023-11-30,69.69,0.0,0.0,0.0,0.0
7963,15915,account_b,2023-11-30 20:00:00,2023-11-30T20:59:59Z,66.999,11/30/2023,25.84,Nov,20,False,30,False,0.02584,2023-11-30,66.999,0.0,0.0,0.0,0.0
7964,15917,account_b,2023-11-30 21:00:00,2023-11-30T21:59:59Z,70.587,11/30/2023,22.93,Nov,21,False,30,False,0.02293,2023-11-30,75.587,0.0,5.0,0.0,1.0
7965,15919,account_b,2023-11-30 22:00:00,2023-11-30T22:59:59Z,65.412,11/30/2023,23.49,Nov,22,False,30,False,0.023489999999999997,2023-11-30,60.412000000000006,5.0,0.0,5.0,0.0
7966,15921,account_b,2023-11-30 23:00:00,2023-11-30T23:59:59Z,67.551,11/30/2023,20.66,Nov,23,False,30,False,0.02066,2023-11-30,72.551,0.0,5.0,0.0,1.0
7967,15923,account_b,2023-12-01 00:00:00,2023-12-01T00:59:59Z,72.243,12/01/2023,23.23,Dec,0,False,1,False,0.02323,2023-12-01,77.243,0.0,5.0,5.0,1.0
7968,15925,account_b,2023-12-01 01:00:00,2023-12-01T01:59:59Z,75.624,12/01/2023,23.4,Dec,1,False,1,False,0.023399999999999997,2023-12-01,79.124,0.0,3.5,10.0,1.0
7969,15927,account_b,2023-12-01 02:00:00,2023-12-01T02:59:59Z,84.663,12/01/2023,23.58,Dec,2,False,1,False,0.023579999999999997,2023-12-01,84.663,0.0,0.0,13.5,0.0
7970,15929,account_b,2023-12-01 03:00:00,2023-12-01T03:59:59Z,89.01,12/01/2023,24.94,Dec,3,False,1,False,0.02494,2023-12-01,89.01,0.0,0.0,13.5,0.0
7971,15931,account_b,2023-12-01 04:00:00,2023-12-01T04:59:59Z,160.494,12/01/2023,27.71,Dec,4,False,1,False,0.027710000000000002,2023-12-01,155.494,5.0,0.0,13.5,0.0
7972,15933,account_b,2023-12-01 05:00:00,2023-12-01T05:59:59Z,348.519,12/01/2023,22.34,Dec,5,False,1,False,0.02234,2023-12-01,353.519,0.0,5.0,8.5,1.0
7973,15935,account_b,2023-12-01 06:00:00,2023-12-01T06:59:59Z,290.628,12/01/2023,41.02,Dec,6,False,1,False,0.04102,2023-12-01,277.128,13.5,0.0,13.5,0.0
7974,15937,account_b,2023-12-01 07:00:00,2023-12-01T07:59:59Z,271.446,12/01/2023,37.03,Dec,7,False,1,False,0.03703,2023-12-01,271.446,0.0,0.0,0.0,0.0
7975,15939,account_b,2023-12-01 08:00:00,2023-12-01T08:59:59Z,234.531,12/01/2023,28.79,Dec,8,False,1,False,0.02879,2023-12-01,234.531,0.0,0.0,0.0,0.0
7976,15941,account_b,2023-12-01 09:00:00,2023-12-01T09:59:59Z,218.109,12/01/2023,25.26,Dec,9,False,1,False,0.02526,2023-12-01,218.109,0.0,0.0,0.0,0.0
7977,15943,account_b,2023-12-01 10:00:00,2023-12-01T10:59:59Z,212.52,12/01/2023,23.25,Dec,10,False,1,False,0.02325,2023-12-01,212.52,0.0,0.0,0.0,0.0
7978,15945,account_b,2023-12-01 11:00:00,2023-12-01T11:59:59Z,193.959,12/01/2023,21.96,Dec,11,False,1,False,0.02196,2023-12-01,193.959,0.0,0.0,0.0,0.0
7979,15947,account_b,2023-12-01 12:00:00,2023-12-01T12:59:59Z,186.507,12/01/2023,20.88,Dec,12,False,1,False,0.02088,2023-12-01,186.507,0.0,0.0,0.0,0.0
7980,15949,account_b,2023-12-01 13:00:00,2023-12-01T13:59:59Z,184.782,12/01/2023,20.36,Dec,13,False,1,False,0.02036,2023-12-01,188.282,0.0,3.5,0.0,1.0
7981,15951,account_b,2023-12-01 14:00:00,2023-12-01T14:59:59Z,190.164,12/01/2023,18.72,Dec,14,False,1,False,0.01872,2023-12-01,195.164,0.0,5.0,3.5,1.0
7982,15953,account_b,2023-12-01 15:00:00,2023-12-01T15:59:59Z,178.641,12/01/2023,19.24,Dec,15,False,1,False,0.01924,2023-12-01,183.641,0.0,5.0,8.5,1.0
7983,15955,account_b,2023-12-01 16:00:00,2023-12-01T16:59:59Z,188.163,12/01/2023,28.03,Dec,16,False,1,False,0.028030000000000003,2023-12-01,188.163,0.0,0.0,13.5,0.0
7984,15957,account_b,2023-12-01 17:00:00,2023-12-01T17:59:59Z,182.919,12/01/2023,55.35,Dec,17,False,1,False,0.05535,2023-12-01,169.419,13.5,0.0,13.5,0.0
7985,15959,account_b,2023-12-01 18:00:00,2023-12-01T18:59:59Z,177.468,12/01/2023,37.0,Dec,18,False,1,False,0.037,2023-12-01,177.468,0.0,0.0,0.0,0.0
7986,15961,account_b,2023-12-01 19:00:00,2023-12-01T19:59:59Z,67.068,12/01/2023,27.04,Dec,19,False,1,False,0.027039999999999998,2023-12-01,67.068,0.0,0.0,0.0,0.0
7987,15963,account_b,2023-12-01 20:00:00,2023-12-01T20:59:59Z,69.552,12/01/2023,26.8,Dec,20,False,1,False,0.0268,2023-12-01,69.552,0.0,0.0,0.0,0.0
7988,15965,account_b,2023-12-01 21:00:00,2023-12-01T21:59:59Z,79.626,12/01/2023,24.96,Dec,21,False,1,False,0.02496,2023-12-01,83.126,0.0,3.5,0.0,1.0
7989,15967,account_b,2023-12-01 22:00:00,2023-12-01T22:59:59Z,85.905,12/01/2023,22.5,Dec,22,False,1,False,0.0225,2023-12-01,90.905,0.0,5.0,3.5,1.0
7990,15969,account_b,2023-12-01 23:00:00,2023-12-01T23:59:59Z,91.356,12/01/2023,22.28,Dec,23,False,1,False,0.02228,2023-12-01,96.356,0.0,5.0,8.5,1.0
7991,15971,account_b,2023-12-02 00:00:00,2023-12-02T00:59:59Z,99.429,12/02/2023,30.46,Dec,0,False,2,True,0.03046,2023-12-02,85.929,13.5,0.0,13.5,0.0
7992,15973,account_b,2023-12-02 01:00:00,2023-12-02T01:59:59Z,107.571,12/02/2023,25.05,Dec,1,False,2,True,0.02505,2023-12-02,112.571,0.0,5.0,0.0,1.0
7993,15975,account_b,2023-12-02 02:00:00,2023-12-02T02:59:59Z,104.88,12/02/2023,25.48,Dec,2,False,2,True,0.02548,2023-12-02,103.38,1.5,0.0,5.0,0.0
7994,15977,account_b,2023-12-02 03:00:00,2023-12-02T03:59:59Z,104.949,12/02/2023,25.05,Dec,3,False,2,True,0.02505,2023-12-02,109.949,0.0,5.0,3.5,1.0
7995,15979,account_b,2023-12-02 04:00:00,2023-12-02T04:59:59Z,118.887,12/02/2023,24.68,Dec,4,False,2,True,0.02468,2023-12-02,123.887,0.0,5.0,8.5,1.0
7996,15981,account_b,2023-12-02 05:00:00,2023-12-02T05:59:59Z,116.679,12/02/2023,25.72,Dec,5,False,2,True,0.02572,2023-12-02,116.679,0.0,0.0,13.5,0.0
7997,15983,account_b,2023-12-02 06:00:00,2023-12-02T06:59:59Z,144.624,12/02/2023,27.35,Dec,6,False,2,True,0.027350000000000003,2023-12-02,134.624,10.0,0.0,13.5,0.0
7998,15985,account_b,2023-12-02 07:00:00,2023-12-02T07:59:59Z,224.457,12/02/2023,24.98,Dec,7,False,2,True,0.02498,2023-12-02,224.457,0.0,0.0,3.5,0.0
7999,15987,account_b,2023-12-02 08:00:00,2023-12-02T08:59:59Z,260.475,12/02/2023,21.34,Dec,8,False,2,True,0.02134,2023-12-02,260.475,0.0,0.0,3.5,0.0
8000,15989,account_b,2023-12-02 09:00:00,2023-12-02T09:59:59Z,220.869,12/02/2023,17.11,Dec,9,False,2,True,0.01711,2023-12-02,220.869,0.0,0.0,3.5,0.0
8001,15991,account_b,2023-12-02 10:00:00,2023-12-02T10:59:59Z,259.44,12/02/2023,16.25,Dec,10,False,2,True,0.01625,2023-12-02,259.44,0.0,0.0,3.5,0.0
8002,15993,account_b,2023-12-02 11:00:00,2023-12-02T11:59:59Z,201.963,12/02/2023,15.89,Dec,11,False,2,True,0.01589,2023-12-02,201.963,0.0,0.0,3.5,0.0
8003,15995,account_b,2023-12-02 12:00:00,2023-12-02T12:59:59Z,185.817,12/02/2023,14.63,Dec,12,False,2,True,0.01463,2023-12-02,185.817,0.0,0.0,3.5,0.0
8004,15997,account_b,2023-12-02 13:00:00,2023-12-02T13:59:59Z,170.982,12/02/2023,13.58,Dec,13,False,2,True,0.01358,2023-12-02,175.982,0.0,5.0,3.5,1.0
8005,15999,account_b,2023-12-02 14:00:00,2023-12-02T14:59:59Z,174.225,12/02/2023,13.32,Dec,14,False,2,True,0.01332,2023-12-02,179.225,0.0,5.0,8.5,1.0
8006,16001,account_b,2023-12-02 15:00:00,2023-12-02T15:59:59Z,184.437,12/02/2023,14.3,Dec,15,False,2,True,0.0143,2023-12-02,184.437,0.0,0.0,13.5,0.0
8007,16003,account_b,2023-12-02 16:00:00,2023-12-02T16:59:59Z,188.715,12/02/2023,18.87,Dec,16,False,2,True,0.01887,2023-12-02,188.715,0.0,0.0,13.5,0.0
8008,16005,account_b,2023-12-02 17:00:00,2023-12-02T17:59:59Z,196.098,12/02/2023,49.66,Dec,17,False,2,True,0.049659999999999996,2023-12-02,182.598,13.5,0.0,13.5,0.0
8009,16007,account_b,2023-12-02 18:00:00,2023-12-02T18:59:59Z,145.728,12/02/2023,33.69,Dec,18,False,2,True,0.03369,2023-12-02,145.728,0.0,0.0,0.0,0.0
8010,16009,account_b,2023-12-02 19:00:00,2023-12-02T19:59:59Z,63.687,12/02/2023,27.69,Dec,19,False,2,True,0.027690000000000003,2023-12-02,63.687,0.0,0.0,0.0,0.0
8011,16011,account_b,2023-12-02 20:00:00,2023-12-02T20:59:59Z,66.516,12/02/2023,25.39,Dec,20,False,2,True,0.02539,2023-12-02,66.516,0.0,0.0,0.0,0.0
8012,16013,account_b,2023-12-02 21:00:00,2023-12-02T21:59:59Z,69.069,12/02/2023,22.95,Dec,21,False,2,True,0.022949999999999998,2023-12-02,69.069,0.0,0.0,0.0,0.0
8013,16015,account_b,2023-12-02 22:00:00,2023-12-02T22:59:59Z,82.8,12/02/2023,20.67,Dec,22,False,2,True,0.02067,2023-12-02,87.8,0.0,5.0,0.0,1.0
8014,16017,account_b,2023-12-02 23:00:00,2023-12-02T23:59:59Z,90.39,12/02/2023,21.02,Dec,23,False,2,True,0.02102,2023-12-02,95.39,0.0,5.0,5.0,1.0
8015,16019,account_b,2023-12-03 00:00:00,2023-12-03T00:59:59Z,86.733,12/03/2023,22.45,Dec,0,False,3,True,0.022449999999999998,2023-12-03,76.733,10.0,0.0,10.0,0.0
8016,16021,account_b,2023-12-03 01:00:00,2023-12-03T01:59:59Z,88.872,12/03/2023,17.78,Dec,1,False,3,True,0.01778,2023-12-03,92.372,0.0,3.5,0.0,1.0
8017,16023,account_b,2023-12-03 02:00:00,2023-12-03T02:59:59Z,99.015,12/03/2023,17.51,Dec,2,False,3,True,0.01751,2023-12-03,104.015,0.0,5.0,3.5,1.0
8018,16025,account_b,2023-12-03 03:00:00,2023-12-03T03:59:59Z,111.918,12/03/2023,17.72,Dec,3,False,3,True,0.01772,2023-12-03,116.918,0.0,5.0,8.5,1.0
8019,16027,account_b,2023-12-03 04:00:00,2023-12-03T04:59:59Z,120.612,12/03/2023,18.02,Dec,4,False,3,True,0.01802,2023-12-03,120.612,0.0,0.0,13.5,0.0
8020,16029,account_b,2023-12-03 05:00:00,2023-12-03T05:59:59Z,124.614,12/03/2023,18.38,Dec,5,False,3,True,0.01838,2023-12-03,124.614,0.0,0.0,13.5,0.0
8021,16031,account_b,2023-12-03 06:00:00,2023-12-03T06:59:59Z,131.169,12/03/2023,19.67,Dec,6,False,3,True,0.01967,2023-12-03,117.66900000000001,13.5,0.0,13.5,0.0
8022,16033,account_b,2023-12-03 07:00:00,2023-12-03T07:59:59Z,128.823,12/03/2023,17.96,Dec,7,False,3,True,0.01796,2023-12-03,128.823,0.0,0.0,0.0,0.0
8023,16035,account_b,2023-12-03 08:00:00,2023-12-03T08:59:59Z,81.282,12/03/2023,16.36,Dec,8,False,3,True,0.01636,2023-12-03,81.282,0.0,0.0,0.0,0.0
8024,16037,account_b,2023-12-03 09:00:00,2023-12-03T09:59:59Z,67.206,12/03/2023,15.12,Dec,9,False,3,True,0.01512,2023-12-03,72.206,0.0,5.0,0.0,1.0
8025,16039,account_b,2023-12-03 10:00:00,2023-12-03T10:59:59Z,63.549,12/03/2023,15.23,Dec,10,False,3,True,0.01523,2023-12-03,58.549,5.0,0.0,5.0,0.0
8026,16041,account_b,2023-12-03 11:00:00,2023-12-03T11:59:59Z,62.445,12/03/2023,13.62,Dec,11,False,3,True,0.013619999999999998,2023-12-03,62.445,0.0,0.0,0.0,0.0
8027,16043,account_b,2023-12-03 12:00:00,2023-12-03T12:59:59Z,216.177,12/03/2023,11.56,Dec,12,False,3,True,0.01156,2023-12-03,221.177,0.0,5.0,0.0,1.0
8028,16045,account_b,2023-12-03 13:00:00,2023-12-03T13:59:59Z,211.002,12/03/2023,12.14,Dec,13,False,3,True,0.01214,2023-12-03,214.502,0.0,3.5,5.0,1.0
8029,16047,account_b,2023-12-03 14:00:00,2023-12-03T14:59:59Z,188.715,12/03/2023,11.89,Dec,14,False,3,True,0.011890000000000001,2023-12-03,193.715,0.0,5.0,8.5,1.0
8030,16049,account_b,2023-12-03 15:00:00,2023-12-03T15:59:59Z,178.641,12/03/2023,14.19,Dec,15,False,3,True,0.01419,2023-12-03,178.641,0.0,0.0,13.5,0.0
8031,16051,account_b,2023-12-03 16:00:00,2023-12-03T16:59:59Z,171.258,12/03/2023,18.04,Dec,16,False,3,True,0.01804,2023-12-03,171.258,0.0,0.0,13.5,0.0
8032,16053,account_b,2023-12-03 17:00:00,2023-12-03T17:59:59Z,191.061,12/03/2023,44.08,Dec,17,False,3,True,0.04408,2023-12-03,177.561,13.5,0.0,13.5,0.0
8033,16055,account_b,2023-12-03 18:00:00,2023-12-03T18:59:59Z,158.148,12/03/2023,28.33,Dec,18,False,3,True,0.028329999999999998,2023-12-03,158.148,0.0,0.0,0.0,0.0
8034,16057,account_b,2023-12-03 19:00:00,2023-12-03T19:59:59Z,62.859,12/03/2023,25.97,Dec,19,False,3,True,0.02597,2023-12-03,62.859,0.0,0.0,0.0,0.0
8035,16059,account_b,2023-12-03 20:00:00,2023-12-03T20:59:59Z,63.135,12/03/2023,25.39,Dec,20,False,3,True,0.02539,2023-12-03,63.135,0.0,0.0,0.0,0.0
8036,16061,account_b,2023-12-03 21:00:00,2023-12-03T21:59:59Z,62.721,12/03/2023,24.13,Dec,21,False,3,True,0.02413,2023-12-03,62.721,0.0,0.0,0.0,0.0
8037,16063,account_b,2023-12-03 22:00:00,2023-12-03T22:59:59Z,64.239,12/03/2023,23.9,Dec,22,False,3,True,0.023899999999999998,2023-12-03,64.239,0.0,0.0,0.0,0.0
8038,16065,account_b,2023-12-03 23:00:00,2023-12-03T23:59:59Z,68.103,12/03/2023,20.71,Dec,23,False,3,True,0.02071,2023-12-03,73.103,0.0,5.0,0.0,1.0
8039,16067,account_b,2023-12-04 00:00:00,2023-12-04T00:59:59Z,75.555,12/04/2023,19.78,Dec,0,False,4,False,0.019780000000000002,2023-12-04,80.555,0.0,5.0,5.0,1.0
8040,16069,account_b,2023-12-04 01:00:00,2023-12-04T01:59:59Z,77.418,12/04/2023,22.35,Dec,1,False,4,False,0.022350000000000002,2023-12-04,77.418,0.0,0.0,10.0,0.0
8041,16071,account_b,2023-12-04 02:00:00,2023-12-04T02:59:59Z,81.903,12/04/2023,25.51,Dec,2,False,4,False,0.02551,2023-12-04,81.903,0.0,0.0,10.0,0.0
8042,16073,account_b,2023-12-04 03:00:00,2023-12-04T03:59:59Z,86.526,12/04/2023,28.2,Dec,3,False,4,False,0.0282,2023-12-04,86.526,0.0,0.0,10.0,0.0
8043,16075,account_b,2023-12-04 04:00:00,2023-12-04T04:59:59Z,171.741,12/04/2023,31.22,Dec,4,False,4,False,0.031219999999999998,2023-12-04,170.241,1.5,0.0,10.0,0.0
8044,16077,account_b,2023-12-04 05:00:00,2023-12-04T05:59:59Z,376.878,12/04/2023,27.17,Dec,5,False,4,False,0.027170000000000003,2023-12-04,381.878,0.0,5.0,8.5,1.0
8045,16079,account_b,2023-12-04 06:00:00,2023-12-04T06:59:59Z,306.843,12/04/2023,50.03,Dec,6,False,4,False,0.05003,2023-12-04,293.343,13.5,0.0,13.5,0.0
8046,16081,account_b,2023-12-04 07:00:00,2023-12-04T07:59:59Z,281.313,12/04/2023,44.98,Dec,7,False,4,False,0.04498,2023-12-04,281.313,0.0,0.0,0.0,0.0
8047,16083,account_b,2023-12-04 08:00:00,2023-12-04T08:59:59Z,235.152,12/04/2023,27.19,Dec,8,False,4,False,0.027190000000000002,2023-12-04,235.152,0.0,0.0,0.0,0.0
8048,16085,account_b,2023-12-04 09:00:00,2023-12-04T09:59:59Z,220.869,12/04/2023,21.81,Dec,9,False,4,False,0.02181,2023-12-04,220.869,0.0,0.0,0.0,0.0
8049,16087,account_b,2023-12-04 10:00:00,2023-12-04T10:59:59Z,216.177,12/04/2023,20.47,Dec,10,False,4,False,0.02047,2023-12-04,216.177,0.0,0.0,0.0,0.0
8050,16089,account_b,2023-12-04 11:00:00,2023-12-04T11:59:59Z,202.515,12/04/2023,20.08,Dec,11,False,4,False,0.020079999999999997,2023-12-04,202.515,0.0,0.0,0.0,0.0
8051,16091,account_b,2023-12-04 12:00:00,2023-12-04T12:59:59Z,197.961,12/04/2023,19.83,Dec,12,False,4,False,0.019829999999999997,2023-12-04,197.961,0.0,0.0,0.0,0.0
8052,16093,account_b,2023-12-04 13:00:00,2023-12-04T13:59:59Z,203.688,12/04/2023,18.96,Dec,13,False,4,False,0.01896,2023-12-04,208.688,0.0,5.0,0.0,1.0
8053,16095,account_b,2023-12-04 14:00:00,2023-12-04T14:59:59Z,200.169,12/04/2023,18.54,Dec,14,False,4,False,0.018539999999999997,2023-12-04,205.169,0.0,5.0,5.0,1.0
8054,16097,account_b,2023-12-04 15:00:00,2023-12-04T15:59:59Z,191.061,12/04/2023,19.41,Dec,15,False,4,False,0.01941,2023-12-04,194.561,0.0,3.5,10.0,1.0
8055,16099,account_b,2023-12-04 16:00:00,2023-12-04T16:59:59Z,180.78,12/04/2023,28.07,Dec,16,False,4,False,0.02807,2023-12-04,180.78,0.0,0.0,13.5,0.0
8056,16101,account_b,2023-12-04 17:00:00,2023-12-04T17:59:59Z,176.709,12/04/2023,58.79,Dec,17,False,4,False,0.05879,2023-12-04,163.209,13.5,0.0,13.5,0.0
